complex_id_number,structure_name,longitude,latitude,serialid
21619,5,-91.290814,29.125681,4117
21171,6,-91.287926,29.113215,4118
21172,8,-91.30041,29.106246,4119
26071,A,-91.28574504,29.11610534,4120
21254,J,-91.287702,29.115879,4121
21173,K,-91.297527,29.111002,4122
21620,1,-91.289755,29.090727,4123
21175,12(Removed},-91.297066,29.062099,4124
21851,13,-91.291983,29.062944,4125
21849,14,-91.304136,29.06265,4126
22075,15,-91.309412,29.065264,4127
22121,18,-91.306112,29.069193,4128
23105,19,-91.290447,29.091181,4129
21406,1A,-91.290913,29.091553,4130
23585,20,-91.285749,29.088389,4131
775,24,-91.2930162,29.06143753,4132
21176,9,-91.316503,29.07297,4133
10,E,-91.29706582,29.0620987,4134
21985,10,-91.265552,29.07148,4135
22082,11,-91.279961,29.068629,4136
21850,3,-91.277343,29.066324,4137
22074,4,-91.281328,29.064805,4138
21915,5,-91.274371,29.06968,4139
21969,7,-91.270974,29.071276,4140
21970,8,-91.280786,29.066311,4141
21170,B,-91.283461,29.093393,4142
21170,C-1,-91.283085,29.093296,4143
21170,C-2,-91.283242,29.093159,4144
21170,C-3(PRODUCTION),-91.28281006,29.09281779,4145
21621,D,-91.25773353,29.09228318,4146
22400,1,-91.212841,29.06526,4147
21622,1,-91.165684,29.092827,4148
1243,A,-91.13936578,29.08719172,4149
1243,B,-91.13953153,29.08727722,4150
1767,1,-91.06221826,29.08668845,4151
23126,1,-91.072599,29.072049,4152
23596,2,-91.08471933,29.06178702,4153
26040,5,-91.08264,29.062083,4154
23910,A,-91.077334,29.072563,4155
23910,A-AUX,-91.077293,29.072508,4156
21941,1,-91.03236321,29.09272513,4157
21941,1-HTR,-91.03215972,29.09272467,4158
1390,#1,-91.1471781,29.02536229,4159
23533,1,-91.151667,29.018771,4160
1847,1,-91.21687655,29.05300721,4161
1781,A,-91.32004528,29.00821953,4162
1402,#1,-91.25041475,29.00015034,4163
1167,#4,-91.18912073,28.99005002,4164
23930,A,-91.218691,28.982503,4165
23930,A-AUX,-91.218953,28.982737,4166
229,2,-91.17517169,28.99226127,4167
862,3,-91.15710029,28.99239208,4168
23956,A,-91.028251,28.98364,4169
1690,B,-91.01917642,28.97945822,4170
22786,10,-90.946472,28.986806,4171
2211,15,-90.94893355,28.98023242,4172
2217,16,-90.95753595,28.9803895,4173
22501,4,-90.948975,28.980131,4174
22501,6,-90.948987,28.980114,4175
22642,9,-90.95351,28.986551,4176
1268,Cais.#14,-90.95446694,28.98237156,4177
22501,K,-90.948837,28.980062,4178
20792,E,-90.940993,28.980354,4179
23033,1,-90.839846,28.982332,4180
23052,2,-90.836476,28.981345,4181
23094,3,-90.830634,28.980085,4182
23597,5,-90.833425,28.983542,4183
80023,6,-90.82613838,28.97865186,4184
26125,A,-90.79386923,28.98502122,4185
23584,5,-90.75959,28.971579,4186
22301,1,-90.760391,28.944943,4187
218,10,-90.77501339,28.94791924,4188
23584,2,-90.759693,28.971546,4189
23584,21,-90.75959,28.971579,4190
23584,4,-90.759621,28.971579,4191
218,9,-90.77495712,28.947919,4192
23584,F,-90.759653,28.971552,4193
32018,G(FMR CAIS.#6&7,-90.7867646,28.97449787,4194
23509,10,-90.831871,28.947807,4195
23084,11,-90.835303,28.952847,4196
23500,13,-90.838809,28.967978,4197
26007,14,-90.82618,28.951696,4198
80029,15,-90.83877852,28.97736673,4199
80022,16,-90.83992602,28.97292994,4200
26016,3,-90.837691,28.975988,4201
22838,4,-90.826743,28.976633,4202
22904,5,-90.837708,28.972413,4203
22882,6,-90.838001,28.976539,4204
23019,7,-90.836478,28.968283,4205
22931,8,-90.834121,28.970749,4206
23034,9,-90.841125,28.9771,4207
22967,A,-90.83840606,28.97552286,4208
22967,B,-90.837637,28.975553,4209
25011,A-VALVE,-90.88649837,28.9703893,4210
1432,#1,-90.93415825,28.95081468,4211
22641,1,-90.94641091,28.97833576,4212
22175,13B,-90.974267,28.953992,4213
22052,18,-90.960305,28.954767,4214
23120,21,-90.96043282,28.95474377,4215
22952,23,-90.960277,28.962106,4216
1939,33,-90.95233421,28.97325211,4217
20783,4,-90.962721,28.948047,4218
20787,5,-90.957872,28.948858,4219
22176,8,-90.972187,28.967424,4220
20561,A,-90.966291,28.953241,4221
20788,F,-90.975661,28.953267,4222
21625,G,-90.955614,28.967583,4223
21624,H,-90.968449,28.963495,4224
22084,I,-90.963727,28.972006,4225
22052,J,-90.960667,28.954091,4226
23999,L,-90.953066,28.955716,4227
22052,LQ,-90.960918,28.95382,4228
22192,N,-90.966243,28.958643,4229
22052,OF,-90.96076,28.954254,4230
20790,TANK,-90.96598,28.954519,4231
1678,2,-91.0091498,28.9534758,4232
785,2,-91.15290742,28.97599413,4233
888,3,-91.14881464,28.97398097,4234
23965,B,-91.1814194,28.97853291,4235
2019,3,-91.28799664,28.96991013,4236
913,A,-91.3209163,28.94600287,4237
23935,2,-91.322324,28.938086,4238
23548,A,-91.303928,28.927004,4239
1918,1,-91.11310241,28.92754979,4240
21959,A,-91.107058,28.920297,4241
21959,A-PRD,-91.107059,28.919712,4242
22167,1,-90.995118,28.938679,4243
23507,2,-91.028899,28.928557,4244
1582,6,-90.98088668,28.93665275,4245
20789,B,-90.962586,28.938076,4246
32011,M,-90.97407633,28.93990378,4247
23251,2,-90.831201,28.90345,4248
23947,56,-90.832445,28.905176,4249
1682,A,-90.82972256,28.91474652,4250
1682,B,-90.82985639,28.91485703,4251
22441,A,-90.774377,28.919239,4252
22441,B,-90.77403776,28.91866537,4253
23970,#8,-90.79569786,28.89258579,4254
23946,7,-90.795093,28.874326,4255
23916,A,-90.772845,28.886354,4256
21366,1,-90.843241,28.86358,4257
21386,10,-90.842278,28.884368,4258
22251,12,-90.841024,28.870501,4259
21382,13,-90.817627,28.894174,4260
21383,14,-90.813713,28.895808,4261
21384,16,-90.809758,28.893859,4262
21381,17,-90.819959,28.896383,4263
21380,18,-90.808114,28.890836,4264
21376,22,-90.811373,28.890329,4265
21379,25,-90.804084,28.895497,4266
21958,26,-90.814813,28.899321,4267
22018,29,-90.841791,28.882304,4268
21385,3,-90.842143,28.865825,4269
22712,31,-90.836909,28.888976,4270
22166,32,-90.836816,28.881839,4271
22143,33,-90.836168,28.88668,4272
22231,35,-90.830723,28.883873,4273
22765,36,-90.838123,28.895032,4274
22933,37,-90.844577,28.867693,4275
22812,38Y,-90.82892532,28.88607305,4276
22592,39,-90.838148,28.8835,4277
22853,40,-90.832779,28.899573,4278
23934,43,-90.830459,28.892395,4279
22854,44,-90.829408,28.897069,4280
23912,45,-90.818684,28.880606,4281
23170,47,-90.828645,28.899684,4282
23146,48,-90.833552,28.889974,4283
23556,49,-90.831109,28.900604,4284
21627,5,-90.844576,28.865191,4285
23272,51,-90.831,28.899143,4286
23528,53,-90.838512,28.865338,4287
21369,6,-90.844589,28.875409,4288
26062,61,-90.83329953,28.89234041,4289
26005,62,-90.842961,28.863293,4290
26061,63,-90.813619,28.880642,4291
21390,9,-90.844255,28.879973,4292
2390,E,-90.80983582,28.89388437,4293
23108,M,-90.825813,28.89166,4294
23108,M,-90.825818,28.891385,4295
23590,O,-90.82502457,28.87337394,4296
22559,1,-90.847522,28.874793,4297
21378,14,-90.854461,28.868846,4298
22144,15,-90.86096,28.868532,4299
22359,17,-90.854724,28.864805,4300
22437,19,-90.850755,28.868453,4301
21377,2,-90.849109,28.864372,4302
22339,20,-90.846202,28.865532,4303
21387,6,-90.846248,28.871483,4304
21368,8,-90.858359,28.870181,4305
21365,9,-90.862279,28.86695,4306
20999,A,-90.850959,28.876808,4307
1238,AA,-90.8484522,28.88219016,4308
23506,S,-90.8507,28.863633,4309
1687,1,-91.01688843,28.89047967,4310
23244,A,-91.021964,28.875864,4311
23250,1,-91.087653,28.885729,4312
1723,2,-91.04273583,28.87023344,4313
26126,1,-91.09198752,28.88383462,4314
20763,2,-91.120925,28.865594,4315
20764,3,-91.12561,28.865602,4316
20765,4,-91.11624,28.865586,4317
21924,7,-91.10050797,28.88759271,4318
1014,A,-91.13520562,28.88663543,4319
1858,E,-91.10868158,28.89304905,4320
23512,1,-91.164399,28.88468,4321
23578,DA,-91.174234,28.879032,4322
1527,1,-91.18740654,28.90173792,4323
26048,A,-91.193685,28.871547,4324
455,A,-91.31460659,28.8680761,4325
2173,1,-91.29303965,28.83859967,4326
26068,2,-91.281527,28.848232,4327
80030,A,-91.28000073,28.82900082,4328
80019,B,-91.26419036,28.83054978,4329
1929,1,-91.21693692,28.8627182,4330
891,1,-91.14418905,28.85442451,4331
20914,10,-91.112867,28.858142,4332
21786,11,-91.130692,28.85992,4333
20914,12,-91.113401,28.857987,4334
21786,13,-91.130911,28.859492,4335
20914,15,-91.11339445,28.85814881,4336
20767,16,-91.109475,28.853806,4337
20768,18,-91.136441,28.855606,4338
20769,19,-91.124085,28.84811,4339
20913,20,-91.122451,28.861802,4340
20770,21,-91.125508,28.844095,4341
20771,22,-91.127242,28.861848,4342
20772,23,-91.131208,28.843683,4343
22926,24,-91.121953,28.856356,4344
20773,25,-91.130019,28.848158,4345
20774,26,-91.126597,28.841603,4346
20775,27,-91.130375,28.86042,4347
20776,28,-91.12708,28.846457,4348
20913,29,-91.122376,28.861934,4349
20777,30,-91.120067,28.845912,4350
20778,31,-91.13378677,28.83789068,4351
20779,32,-91.13477141,28.84692816,4352
20780,33,-91.11982703,28.85009432,4353
20781,34,-91.128275,28.856537,4354
20782,36,-91.12688726,28.85223959,4355
20785,37,-91.131538,28.853539,4356
20784,38,-91.128323,28.845037,4357
20786,39,-91.12496449,28.84412449,4358
23579,41,-91.120745,28.862212,4359
23580,42,-91.121811,28.859931,4360
20791,9,-91.112692,28.845342,4361
20766,A,-91.091817,28.854703,4362
21786,B,-91.13038,28.85937,4363
21786,CA,-91.130692,28.859645,4364
1040,CAIS.#43,-91.12055797,28.83671056,4365
21788,CB,-91.12250607,28.85638209,4366
21786,CC,-91.130599,28.859491,4367
20914,CE-MAN,-91.113401,28.857987,4368
21788,CP,-91.12234383,28.85629383,4369
21786,CQRTS,-91.130693,28.85937,4370
21786,D,-91.131668,28.859204,4371
23505,S93,-91.122503,28.858007,4372
21786,S94,-91.131005,28.859371,4373
1318,A,-91.02562246,28.85627984,4374
1859,1,-90.97023811,28.86080362,4375
23908,A,-90.94674757,28.84167799,4376
23908,A-AUX,-90.94667251,28.84170801,4377
23908,B-COMP,-90.94627839,28.84187183,4378
2187,10,-90.94269294,28.8621208,4379
23253,4,-90.90497,28.827567,4380
23504,5,-90.902038,28.828137,4381
23510,6,-90.908179,28.828375,4382
26017,T,-90.906049,28.827812,4383
26070,V,-90.93593724,28.82550382,4384
21373,14,-90.84869,28.835864,4385
21372,16,-90.847358,28.835652,4386
21375,19,-90.855769,28.855085,4387
21371,20,-90.856673,28.851459,4388
22142,29,-90.847794,28.836562,4389
22139,30,-90.848964,28.839423,4390
22399,35,-90.854841,28.859188,4391
22385,37,-90.851298,28.837053,4392
22965,40,-90.847171,28.833655,4393
23119,41,-90.849603,28.838966,4394
23218,43,-90.848788,28.833678,4395
23902,45,-90.87586,28.838976,4396
23273,46E,-90.851533,28.836234,4397
23565,47,-90.875265,28.83995,4398
23589,48,-90.877987,28.839476,4399
23979,51,-90.851161,28.85998,4400
23927,52,-90.880272,28.833599,4401
21367,8,-90.851869,28.858104,4402
21374,9,-90.848621,28.835905,4403
21632,G,-90.860456,28.860778,4404
23551,N,-90.852781,28.862169,4405
21410,1,-90.835552,28.832272,4406
21362,10,-90.8372,28.827887,4407
21363,11,-90.831656,28.852734,4408
21285,12,-90.839966,28.834527,4409
21370,15,-90.837536,28.83589,4410
21388,16,-90.837263,28.840564,4411
21389,19,-90.837157,28.862182,4412
21633,23,-90.833656,28.858852,4413
21279,34,-90.833437,28.843712,4414
21956,38,-90.82923,28.841289,4415
22252,39,-90.841849,28.837075,4416
22340,41,-90.835223,28.838783,4417
22560,43,-90.836159,28.859819,4418
22419,44,-90.833219,28.826612,4419
22725,46,-90.84101,28.832345,4420
22624,47,-90.842963,28.835317,4421
22551,48,-90.835143,28.827222,4422
23093,49,-90.845411,28.828864,4423
21784,5,-90.838114,28.839055,4424
22983,50,-90.843293,28.827687,4425
22686,51,-90.838157,28.840455,4426
23053,53,-90.84611852,28.83366529,4427
23260,57,-90.836546,28.827593,4428
32009,58,-90.84089867,28.82636402,4429
21276,6,-90.833506,28.842475,4430
23169,60,-90.840217,28.837996,4431
23225,61,-90.833546,28.841292,4432
21364,8,-90.834043,28.845601,4433
21278,9,-90.839278,28.830782,4434
21410,A-PRD,-90.831944,28.833111,4435
21410,A-QTRS,-90.83171261,28.83322557,4436
21284,B,-90.828699,28.86128,4437
21284,B-AUX,-90.828387,28.861279,4438
21283,H,-90.842186,28.835773,4439
21284,J,-90.828061,28.861506,4440
21284,L,-90.82839483,28.86160658,4441
21410,SOB,-90.834927,28.83227,4442
21410,SOB HDR,-90.83524,28.832271,4443
22519,U,-90.841964,28.83082,4444
21961,1,-90.756577,28.843648,4445
22283,2,-90.768783,28.837043,4446
22584,3,-90.843171,28.824024,4447
22546,4,-90.839369,28.824474,4448
23561,5,-90.842324,28.818983,4449
23598,7,-90.844834,28.817065,4450
2202,8,-90.80071016,28.81675172,4451
22198,3,-90.880477,28.814323,4452
22341,4,-90.885619,28.81631,4453
22585,6,-90.88571,28.81345,4454
23951,9,-90.854199,28.821964,4455
2436,A,-91.44833501,29.06317729,4456
2474,B,-90.87919582,28.81384304,4457
2492,B,-90.87919582,28.81384304,4458
21635,E,-90.872818,28.816496,4459
26015,R,-90.87197071,28.81397986,4460
26015,R-HDR,-90.87212681,28.81398041,4461
21280,1,-90.92807365,28.81805499,4462
21887,11,-90.92961,28.806219,4463
21858,12,-90.907627,28.809715,4464
22650,14,-90.919877,28.808314,4465
21957,15,-90.910056,28.805211,4466
21952,17,-90.906587,28.815814,4467
22307,18,-90.935542,28.807657,4468
26096,19,-90.9323639,28.81482347,4469
23252,21,-90.929156,28.788614,4470
32022,22,-90.93038977,28.80646337,4471
1624,24,-90.90598992,28.80782917,4472
22308,4,-90.941627,28.803716,4473
21281,4,-90.93621,28.813268,4474
21277,5,-90.934387,28.819477,4475
1378,5,-90.93121519,28.79753025,4476
21282,6,-90.921876,28.806592,4477
22709,9,-90.917307,28.81003,4478
23989,Q,-90.90114457,28.82464219,4479
23569,Q,-90.90114453,28.82464209,4480
26086,W,-90.9223527,28.82292076,4481
26097,X,-90.91737408,28.80058303,4482
1451,Z,-90.92696263,28.82258876,4483
2155,1,-90.98285904,28.80990136,4484
22880,1,-90.980678,28.811435,4485
23532,13,-90.949067,28.804214,4486
2249,2,-90.94500972,28.80230736,4487
22897,2,-90.990788,28.799056,4488
22170,3,-90.950684,28.805778,4489
22883,3,-90.988017,28.791503,4490
22227,4,-90.954295,28.801136,4491
22868,4,-90.970953,28.803394,4492
22228,5,-90.945299,28.809062,4493
22988,5,-90.986348,28.80491,4494
22229,6,-90.96154929,28.79956186,4495
22230,7,-90.97734,28.794824,4496
22303,K,-90.948397,28.799856,4497
2456,No.1,-91.01603819,28.79427529,4498
32035,B,-91.25777614,28.81866421,4499
80013,C,-91.26964866,28.81067683,4500
878,1,-91.30122872,28.7666076,4501
23990,A,-91.329588,28.775647,4502
21636,1,-91.23735332,28.75027117,4503
21637,4,-91.243003,28.754246,4504
26018,A,-91.239418,28.750669,4505
26018,A-AUX,-91.23938723,28.75067962,4506
1006,B,-91.24931474,28.77019765,4507
2048,L,-91.2392068,28.77019622,4508
22361,8,-91.232859,28.758088,4509
22841,E,-91.208665,28.749804,4510
23228,3,-91.043852,28.764293,4511
23227,4,-91.050449,28.749812,4512
22571,A,-91.069744,28.75214,4513
22571,CA,-91.069744,28.75214,4514
1184,CAIS.#1,-91.0579933,28.74977582,4515
22821,1,-91.009735,28.749923,4516
22908,10,-91.014839,28.753992,4517
22970,11,-91.020812,28.757471,4518
22971,12,-91.02282,28.750882,4519
22972,13,-91.017611,28.761527,4520
22973,14,-91.021798,28.780807,4521
23944,15,-91.020375,28.754725,4522
23122,16,-91.018365,28.768804,4523
23918,17,-91.010485,28.773705,4524
22997,18,-91.039523,28.771064,4525
22822,2,-91.015148,28.761678,4526
23102,20,-91.009406,28.763787,4527
1516,21,-91.02139482,28.76895423,4528
1635,3,-91.019052,28.75666375,4529
22823,3,-91.005108,28.771988,4530
22824,4,-91.025868,28.759309,4531
22825,5,-91.015018,28.783282,4532
22826,6,-91.013982,28.76947,4533
22969,7,-91.000426,28.762697,4534
22907,8,-90.994209,28.76665,4535
22903,9,-91.017793,28.758272,4536
22900,A,-91.011021,28.759523,4537
22900,B,-91.011702,28.759101,4538
22527,1,-90.968791,28.78063,4539
1496,1,-90.98124646,28.76831551,4540
22850,10,-90.977684,28.762601,4541
22851,12,-90.97074,28.763769,4542
22939,13,-90.987654,28.749965,4543
22594,3,-90.962941,28.78525,4544
22745,4,-90.99072,28.761102,4545
22646,5,-90.967066,28.775346,4546
22815,6,-90.99244,28.7666,4547
22816,7,-90.985989,28.773231,4548
22817,8,-90.983159,28.784558,4549
22527,A,-90.968787,28.780883,4550
22527,B,-90.968602,28.781174,4551
22871,1,-90.930502,28.779959,4552
23508,2,-90.919711,28.768951,4553
23541,3,-90.939094,28.751108,4554
1842,1,-90.79979416,28.75674088,4555
21638,1,-90.778209,28.763811,4556
21644,10,-90.756529,28.760917,4557
21645,12,-90.769847,28.768448,4558
706,2,-90.75575177,28.77294441,4559
21639,3,-90.775131,28.760091,4560
21640,5,-90.773888,28.763715,4561
21641,7,-90.771012,28.760073,4562
21642,8,-90.766894,28.760055,4563
21643,9,-90.760653,28.760028,4564
678,A,-90.76831453,28.77212791,4565
21646,A,-90.767724,28.76188372,4566
25012,T-25-VALVE,-90.76779035,28.78428962,4567
25012,TRIMARS,-90.76841457,28.78429233,4568
1601,1,-90.98183937,28.7100489,4569
21432,B,-90.998647,28.714633,4570
23179,D,-91.008294,28.743939,4571
1360,E,-91.021557,28.72653889,4572
1309,104,-91.04862252,28.71699603,4573
23226,3,-91.056821,28.738158,4574
1239,A,-91.052425,28.74827902,4575
32008,K,-91.18636435,28.7356277,4576
32008,K,-91.18642982,28.73566077,4577
32008,K-3,-91.18642978,28.73568552,4578
20629,A,-91.211594,28.734963,4579
20629,A-AUX,-91.211906,28.734964,4580
21469,C,-91.201467,28.746943,4581
20629,CA,-91.21165,28.735162,4582
21469,CAIS.#19,-91.20135178,28.74702236,4583
22327,D,-91.228642,28.741223,4584
23968,G,-91.22311,28.733167,4585
80027,I,-91.20186002,28.72090679,4586
22327,J,-91.22858287,28.74114337,4587
2228,15,-91.26266438,28.72663784,4588
21647,3,-91.238193,28.726245,4589
21648,A,-91.243408,28.71638,4590
23972,B,-91.24154011,28.72320393,4591
196,C,-91.253181,28.73911778,4592
132,A,-91.32553864,28.7192022,4593
1515,#3,-91.2376474,28.70991152,4594
1219,A,-91.23772601,28.70594643,4595
21650,10,-91.228951,28.687237,4596
21651,13,-91.221562,28.674285,4597
21652,17,-91.223888,28.685891,4598
23550,22,-91.20797,28.698887,4599
2062,4,-91.2357842,28.70797981,4600
21649,5,-91.215305,28.680104,4601
21653,C,-91.217675,28.68244,4602
21653,C-aux,-91.2179553,28.68239107,4603
20522,D,-91.231334,28.697978,4604
21654,E,-91.1927535,28.69742808,4605
21654,E-AUX,-91.193065,28.697428,4606
20530,I,-91.206355,28.68568,4607
21655,J,-91.203189,28.689342,4608
23980,NO. 1,-91.10665642,28.68197235,4609
23950,A,-91.08369876,28.67438498,4610
21656,2,-91.005376,28.690318,4611
32016,5,-91.00377084,28.67955232,4612
21431,A,-90.996669,28.698094,4613
22374,C,-91.022463,28.673235,4614
20521,1,-90.989646,28.707182,4615
20725,A,-90.982025,28.697832,4616
20725,A,-90.981889,28.697546,4617
20725,A-AUX,-90.98189,28.697318,4618
23575,A,-90.911937,28.675445,4619
23171,A,-90.825195,28.669567,4620
23055,1,-90.887777,28.657893,4621
2292,3,-90.87684407,28.66976147,4622
40,C,-90.88846874,28.64447795,4623
23008,D,-90.877079,28.661884,4624
1964,E,-90.87237239,28.64537598,4625
1540,#13,-90.92495071,28.65543871,4626
21918,5,-90.913149,28.650241,4627
22153,7,-90.918432,28.650384,4628
23913,8,-90.909493,28.645577,4629
22138,A,-90.91747066,28.64985078,4630
23926,B,-90.938309,28.639291,4631
216,CAIS.#12(D),-90.94076536,28.65592742,4632
21361,A,-90.991698,28.653674,4633
21361,A-AUX,-90.991543,28.653673,4634
21360,B,-90.991833,28.636099,4635
21360,B-PRD,-90.991832,28.63625,4636
22598,D,-90.978286,28.656112,4637
20520,7,-90.996067,28.652416,4638
20678,A,-91.008358,28.660052,4639
20678,A-AUX1,-91.008043,28.660051,4640
22423,BB,-91.019776,28.646151,4641
22879,C,-91.026014,28.644791,4642
242,G,-91.00481926,28.66971639,4643
22276,H(FORMER WG#9),-91.015747,28.663634,4644
80026,5,-91.0883109,28.66111804,4645
22260,A,-91.075852,28.657167,4646
2522,Caisson #1,-91.06723579,28.63697104,4647
2491,No.1,-91.10202793,28.66079122,4648
23920,7,-91.30361232,28.61997761,4649
20588,A,-91.286391,28.597993,4650
23981,B,-91.310848,28.63197,4651
2530,Caisson #1,-91.31229502,28.62849787,4652
21474,1,-91.271649,28.597016,4653
23901,7,-91.248581,28.61831,4654
22440,A,-91.278189,28.602353,4655
22953,C,-91.249757,28.597928,4656
23167,A,-91.206427,28.59897,4657
26020,A,-91.092048,28.62467,4658
22570,B,-91.065717,28.627919,4659
22570,B-PRD,-91.065012,28.628189,4660
22848,C,-91.079757,28.631354,4661
22570,D,-91.064419,28.628449,4662
32019,F,-91.04480536,28.61304871,4663
1529,K,-91.08827488,28.6168296,4664
22707,A,-91.029176,28.631707,4665
22707,A-AUX,-91.029208,28.631317,4666
22954,B,-91.03501,28.61075,4667
21916,C,-90.994974,28.618536,4668
22707,C,-91.028811,28.631808,4669
21916,C-PRD,-90.994974,28.618316,4670
21916,E,-90.994825,28.619125,4671
1230,J,-91.00293838,28.60039107,4672
22832,F,-90.9799327,28.60870881,4673
1045,I,-90.9785128,28.6324364,4674
22978,A,-90.931723,28.618123,4675
26093,A,-90.94253212,28.6319179,4676
23540,B,-90.931405,28.618226,4677
1097,B,-90.90320452,28.62631616,4678
20532,2,-90.808059,28.601525,4679
20480,4,-90.823562,28.59975,4680
22169,5,-90.807407,28.607074,4681
23546,6,-90.802153,28.617388,4682
2246,C,-90.80897677,28.60480381,4683
383,1,-90.78800583,28.62160333,4684
1746,2,-90.79280876,28.58167574,4685
